Unnamed: 0,Jz,kepid,age,feh_x,logg_x,period,teff_x,tm_designation,teff_y,teff_err1,teff_err2,logg_y,logg_err1,logg_err2,feh_y,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance,parallax_snr
418,1.527474447339109,8250025.0,1.6381868662280286,-0.07926394217174544,4.158751796572936,9.215586897760533,6185.1620214749255,2MASS J19484994+4408126,6185,157.0,-183.0,4.16,0.217,-0.284,-0.08,0.24,-0.28,1.1079999999999999,0.309,-0.142,1.45,0.815,-0.3670000000000001,0.5118,0.6108,-0.3409,DSEP,12.182,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.2081,44.136841,11111111111111111,PHO1,KIC0,KIC0,11.139,0.02,10.911,0.018000000000000002,10.864,0.016,0.8749,1459.789,7.1,7.1,7.1,7.1,7.165,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,63.395,62.112,64.382,65.536,68.307,73.12,75.562,81.76,91.078,97.463,102.19,107.217,109.26,123.423,,,,-2147483648,b'3148-212-1  ',1635378410781933568,2078915079237468160,1631998,2015.0,297.2081038061785,0.16531558183456918,44.136873129705,0.2626300770651629,2.0483721587144843,0.3300792055790311,0.9818440112232422,1.6280661385523758,6.110184688497747,1.0021197557435138,0.5276037454605103,0.5088227987289429,-0.6637932062149048,-0.460127055644989,0.7834436893463135,-0.7687359452247621,-0.7499525547027588,-0.8972245454788208,-0.5172731876373291,0.504317581653595,89,89,88,79,1,10,,0.428669946035984,128.24062326633836,False,4.273345947265625,5.252077102661133,2.558932101237588e-05,5,12,False,0.4456979930400848,0.08119077980518341,0.04383252561092377,0.3062956631183624,-120.97848510742188,81.08646392822266,37.70236206054688,7.625988960266112,97,237044.24157850398,315.5822363382898,12.0876965397406,b'NOT_AVAILABLE',78.16065959919479,9.163130563585444,316.7578844634666,63.22721741707527,6.8077100838498674e-06,6.205698887093453
128,1.3043392082170815,12010578.0,4.500094821347719,-0.17929363671995446,4.500177309452212,17.092687064678454,6065.6494776603795,2MASS J19201197+5024463,6065,138.0,-169.0,4.495,0.043,-0.297,-0.18,0.25,-0.3,1.022,0.14800000000000002,-0.125,0.947,0.391,-0.083,1.695,0.3537,-1.086,DSEP,11.793,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.0499,50.412861,11111111111111111,PHO1,KIC0,KIC0,10.778,0.026,10.481,0.032,10.411,0.02,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,60.382,55.00100000000001,52.994,50.284,48.956,46.431,45.209,43.82,41.89,41.09,40.6,40.483,40.598,41.129,,,,-2147483648,b'3551-746-1  ',1635378410781933568,2133060220108611200,88093,2015.0,290.0499451538251,0.15571766349144925,50.41291447393384,0.2527371047801389,1.9004001462733344,0.3078937927080372,10.8759694959595,1.29122087970349,15.987795282377412,0.7538949786733319,0.3009330630302429,0.21599407494068146,-0.4381749927997589,-0.15472638607025144,0.7217342853546143,-0.6286912560462952,-0.5358337163925171,-0.8388296961784363,-0.17815479636192322,-0.021111661568284038,89,89,89,80,0,9,,0.4492976939411032,170.47742960332175,False,4.467965126037598,4.805388450622559,2.601023152237758e-05,5,14,False,0.25496503710746765,0.0933637022972107,0.2151603102684021,0.1774332970380783,-109.54002380371094,89.399169921875,38.600772857666016,7.024815082550049,115,356652.0315415925,1578.1418708782196,11.644158308420598,b'NOT_AVAILABLE',81.73372349371193,16.285186179214524,311.99513701396626,70.9413520324646,2.1127133428047127e-05,6.17225871804244
208,0.5948767811249581,4037745.0,2.3025837679454235,-0.3199818231704467,4.280953413032028,11.544042768116805,6056.762356225114,2MASS J19005743+3908200,6057,152.0,-166.0,4.28,0.17,-0.224,-0.32,0.3,-0.28,0.9440000000000001,0.14800000000000002,-0.1,1.165,0.417,-0.209,0.8404,0.6652,-0.4695,DSEP,12.619000000000002,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.23932,39.138901,11111111111111111,PHO1,KIC0,KIC0,11.369000000000002,0.019,11.029000000000002,0.022,10.978,0.021,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,76.877,69.34899999999999,66.187,62.14100000000001,59.591,55.346,53.57899999999999,51.343,48.747,46.853,46.098,45.863,45.89100000000001,46.327,,,,-2147483648,b'3120-43-1   ',1635378410781933568,2100250896213484416,1351581,2015.0,285.2393469314068,0.1805563483791518,39.138913130036336,0.2956836580463726,2.190720834597124,0.3567371384797152,2.7061740369994594,1.18893510208758,-1.1161887440390619,0.9327280112786954,0.1671627312898636,0.22074313461780548,-0.5290784239768982,-0.0685916393995285,0.6193912625312805,-0.5046523213386536,-0.6242303848266602,-0.8024442195892334,-0.26041659712791443,0.0969248041510582,105,96,104,85,1,11,,0.6484243766262711,162.69622573014527,False,6.363629817962647,2.303555727005005,1.695031278359238e-05,5,17,False,0.23375050723552704,0.272681325674057,0.1979776471853256,0.19283051788806915,-131.16415405273438,79.90615844726562,11.364901542663574,-13.190223693847654,140,155885.65346148598,468.86094429348174,12.542754694232965,b'NOT_AVAILABLE',69.57578326696742,15.01987990378208,295.0852054904431,61.25769159096694,1.933910802395253e-05,6.14099458198601
142,0.4043966692614918,12255990.0,1.04040469373777,-0.08034663011114393,4.316499638018393,12.046947008497686,5707.754554527043,2MASS J19202002+5054588,5708,151.0,-140.0,4.316,0.161,-0.22,-0.08,0.28,-0.26,0.91,0.126,-0.071,1.099,0.375,-0.191,0.9672,0.7239,-0.5324,DSEP,11.99,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.08344,50.916351,11111111111111111,PHO1,KIC0,KIC0,10.866,0.027000000000000003,10.565,0.029,10.483,0.019,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,59.242,55.597,55.387,54.143,53.969,53.346,52.88399999999999,52.834,53.576,54.637,56.176,57.81800000000001,58.477,62.494,,,,-2147483648,b'3555-503-1  ',1635378410781933568,2133184842879546624,101152,2015.0,290.08354548626494,0.3605859666480263,50.91644138773387,0.5965374624023221,4.100088947418296,0.674473823674345,15.028794889925864,2.481780867364645,25.93117842280459,1.819141785921908,0.3886747360229492,0.4077185094356537,-0.5745121836662292,-0.23587526381015775,0.6698160767555237,-0.6109363436698914,-0.5855435729026794,-0.8450943827629089,-0.2582744061946869,0.16394434869289398,115,115,115,104,0,11,,1.6136773733565195,287.6029191475232,False,15.671792030334473,0.3834469020366669,2.877327460737433e-05,5,16,False,0.2739327549934387,0.22207343578338626,0.12071581929922105,0.1804132014513016,-113.7981185913086,-89.94468688964844,38.4080810546875,12.174108505249025,130,286032.18871015304,293.58530805026237,11.883732790523323,b'NOT_AVAILABLE',82.22538358552283,16.462594974494586,312.71438141001653,71.38865772726028,1.8080971176209056e-05,6.07894450978417
170,0.1869263607301505,2580928.0,8.118884242885692,-0.2805805608939089,4.084363338737671,22.648426802839328,6061.1417955485485,2MASS J19300964+3753417,6061,151.0,-167.0,4.085,0.285,-0.224,-0.28,0.32,-0.3,1.001,0.21600000000000003,-0.132,1.503,0.703,-0.446,0.4154,0.7183,-0.2462,DSEP,11.359000000000002,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.54019,37.89492,11111111111111111,PHO1,KIC0,KIC0,10.288,0.02,10.014,0.019,9.933,0.018000000000000002,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,42.43899999999999,38.882,37.87300000000001,36.073,35.096,33.336,32.648,31.82,31.015,30.417,30.37,30.588,30.68,31.488000000000003,,,,-2147483648,b'3135-16-1   ',1635378410781933568,2051870185568743936,33567,2015.0,292.54015128543585,0.16331310599318796,37.89478931781944,0.4445358249471987,4.004663142497819,0.6676512901321909,-8.822257031948759,4.008949340912483,-31.39091863725861,1.1659488407525431,0.8290885686874391,0.833714485168457,-0.845720112323761,-0.7300263047218323,0.951684296131134,-0.9555183649063109,-0.8280246257781982,-0.984563171863556,-0.7550027966499329,0.7707919478416443,97,97,97,92,0,5,,0.4434372362756894,339.08688976831905,False,4.4126243591308585,4.906603813171387,3.09948627545964e-05,5,15,False,0.6384482383728027,0.2455703318119049,0.4072679877281189,0.3848249316215515,-103.76653289794922,-86.82574462890625,29.782384872436523,-7.505777835845947,120,514943.8926336903,777.8898796880318,11.24537028466976,b'NOT_AVAILABLE',70.90387697201862,9.321294344314301,305.4806791175235,58.58924000136328,6.209218207671365e-06,5.998135855777227
166,1.3268113744837031,3325851.0,3.098373356400041,0.34161782646303923,4.201412528770288,15.520070969472446,6226.9512299098915,2MASS J19052430+3825040,6227,146.0,-210.0,4.2,0.162,-0.354,0.34,0.1,-0.34,1.3130000000000002,0.251,-0.24100000000000002,1.506,0.943,-0.36,0.5415,0.4872,-0.3943,DSEP,12.418,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.35126,38.417782,11111111111111111,PHO1,KIC0,KIC0,11.367,0.022,11.078,0.02,11.028,0.017,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,64.422,58.007,55.258,51.89,49.88,46.582,45.183,43.357,41.823,40.834,40.37300000000001,40.462,40.587,41.172,,,,-2147483648,b'3120-1499-1 ',1635378410781933568,2099961140540355840,971222,2015.0,286.35123620279427,0.13536261910232494,38.41769768896865,0.2061807590549905,1.6097632940221578,0.2708351580039749,-7.5798296275159505,1.000470582910298,-16.02208620278907,0.6704033337473116,0.2100433260202408,0.2174386829137802,-0.4524295628070831,-0.14838330447673798,0.6969121694564819,-0.6200528740882874,-0.4356204271316528,-0.7868475317955017,-0.2707015872001648,0.033229704946279526,99,99,99,90,0,9,,0.39703797750664294,162.74969428805798,False,3.975926399230957,6.081149578094482,2.4209401090047322e-05,5,15,False,0.3391439914703369,0.1996084600687027,0.2658982276916504,0.2649180293083191,-88.43485260009766,70.60823822021484,6.3247928619384775,-15.915465354919435,117,196972.307710265,60.95382602586072,12.288757131101436,b'NOT_AVAILABLE',69.24705000433543,13.938144583540875,296.48998896751334,60.362046822409,2.1805103203387865e-05,5.943701349137737
63,2.3273748060459827,10937131.0,2.176990633538682,0.001213132253128608,4.4419292058132775,13.792759220604148,5991.116982651695,2MASS J19542039+4819521,5991,149.0,-182.0,4.44,0.056,-0.294,0.0,0.21,-0.3,1.047,0.19399999999999998,-0.12300000000000001,1.022,0.444,-0.102,1.382,0.3631,-0.8885,DSEP,12.15,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.58499,48.331161,11111101110111011,PHO1,KIC0,KIC0,11.072,0.027000000000000003,10.768,0.03,10.758,0.02,0.6987,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,56.933,51.49,49.205,46.158,44.587,41.779,40.751,39.376,38.052,37.537,37.347,37.609,37.715,38.538,,,,-2147483648,b'3562-918-1  ',1635378410781933568,2086497861177312000,993300,2015.0,298.58494861716497,0.2509953632787134,48.33113741644638,0.35777227246702986,2.191035100816408,0.3754023943505539,-9.126028562473806,2.1352804124796494,-5.3914743767606215,1.7969428199567268,-0.2239845246076584,0.07595155388116838,-0.5874318480491638,0.455104649066925,0.6637216806411743,-0.12278518825769424,-0.4893577098846436,-0.5458102226257324,-0.06582409888505936,-0.6984982490539551,88,88,88,78,0,10,,0.6617958661758873,114.6625705330495,False,6.491648674011231,2.232309579849243,2.461763688188512e-05,5,14,False,0.3562813699245453,0.4644522070884705,0.1767183095216751,0.19169804453849792,-98.86046600341795,51.77303695678711,27.72841835021973,-39.63787078857422,106,253970.97778666113,290.23771295302396,12.01280983633835,b'NOT_AVAILABLE',82.34521634803501,10.384674260766076,323.1409139833712,66.57427901389933,1.0572186460198906e-05,5.836497405955278
303,0.7378630202896894,5978436.0,0.9595391579807316,-0.6202299256827035,4.204781038529438,4.560228473816807,6197.498260237022,2MASS J19464292+4115270,6197,154.0,-168.0,4.205,0.227,-0.209,-0.62,0.3,-0.28,0.887,0.132,-0.081,1.232,0.407,-0.278,0.6678,0.7812,-0.3568,DSEP,11.563,,,,0,0,1,005/005978/005978436/dv/kplr005978436-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,296.67886,41.2575,11111111111111111,PHO1,KIC0,KIC0,10.548,0.023,10.289,0.03,10.263,0.02,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.105,7.1,7.1,7.1,52.605,50.15600000000001,50.668,50.635,52.002,54.816,55.79600000000001,58.445,63.175,67.782,71.515,76.243,77.946,88.12700000000002,,,,-2147483648,b'3144-1379-1 ',1635378410781933568,2076833394490475392,64093,2015.0,296.67890245668906,0.14336059605107462,41.25754436546337,0.2291098739868109,1.7127907348026663,0.29434069462518325,13.730646144392981,1.3540916437263324,13.960869281590895,0.9604777907702864,0.5999203324317932,0.6347460746765137,-0.7165298461914062,-0.4626606702804565,0.7288386821746826,-0.7456607222557068,-0.6646161675453186,-0.8962618708610535,-0.4001852869987488,0.4888857305049896,104,104,102,100,2,4,,0.3905104889099986,165.87829057408166,False,3.914727687835693,6.329933166503906,3.4687589504756033e-05,5,17,False,0.5080211162567139,0.2729170024394989,0.2443489134311676,0.38116899132728577,-106.66632843017578,-83.0028305053711,35.34911727905273,3.2600727081298833,128,427846.73435955745,396.20591818983667,11.446549510131598,b'NOT_AVAILABLE',75.42604898948117,8.099048719815361,313.63741089433563,60.718018355688976,2.8816051790949384e-05,5.819075534165445
346,1.6052591969301633,6608590.0,5.616807184877573,-0.01988561442060821,4.038331385971144,24.399631794284854,5842.040106066,2MASS J19301257+4204446,5842,155.0,-159.0,4.041,0.29600000000000004,-0.203,-0.02,0.26,-0.28,1.0590000000000002,0.262,-0.15,1.626,0.674,-0.528,0.3472,0.6644,-0.1925,DSEP,11.716,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.5524,42.079079,11111111111111111,PHO1,KIC0,KIC0,10.531,0.021,10.255999999999998,0.017,10.183,0.016,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,77.624,72.851,71.497,68.461,66.678,63.152,61.337,58.76,56.858,55.427,54.835,54.64,54.637,54.734,,,,-2147483648,b'3143-120-1  ',1635378410781933568,2125708232530946944,1278580,2015.0,292.55242736245555,0.1366683731647806,42.079092593925935,0.2276268140094429,1.6045598253960267,0.2762492826169594,0.09596140975557854,1.1041577181275766,4.345119656284154,0.927398467493706,0.00863906554877758,0.1152193322777748,-0.5282142162322998,-0.007080930285155773,0.8492369055747986,-0.6394895315170288,-0.8320828080177307,-0.7975531816482544,-0.7092241644859314,0.49259299039840704,99,99,99,92,0,7,,0.3005637238770681,107.4937154855953,False,3.079941987991333,10.235029220581056,3.06954316329211e-05,5,15,False,0.4112105071544647,0.15293578803539276,0.30840057134628296,0.3651172816753388,-122.94463348388672,43.99090576171875,1.6986145973205566,-8.914848327636719,126,372781.70571066893,255.4235804510841,11.596133585911545,b'NOT_AVAILABLE',74.69993047637199,11.207441265462313,308.1550579965077,62.56287475379261,2.0413735538959163e-05,5.808376442449882
288,0.2906255007972881,5543462.0,12.373658298043456,-0.20000000000000004,4.221027194409927,22.335602771435575,6246.0,2MASS J19383328+4042229,6246,54.0,-54.0,4.221,0.02,-0.022,-0.2,0.3,-0.3,1.15,0.14,-0.15,1.38,0.06,-0.07,0.6238,0.02902,-0.02845,MULT10,11.113,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.6387,40.706371,11111011101110111,PHO10,AST10,PHO10,10.167,0.021,9.835,0.028,9.824,0.025,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,35.401,32.427,31.277,29.524,28.426,26.501,25.664,24.646,23.623,22.841,22.488000000000003,22.411,22.363000000000003,22.302,,,,-2147483648,b'3139-650-1  ',1635378410781933568,2076573669225365504,762728,2015.0,294.63893374275636,0.14652273312854408,40.70650960611013,0.3646402279171671,3.1691438581691913,0.5481771533974695,44.49923298780786,3.30013340850798,36.65376115014226,0.8527460187737596,0.8765806555747986,0.8841460943222046,-0.8656662702560425,-0.6389141678810121,0.975210964679718,-0.9645533561706544,-0.7419695854187012,-0.977901816368103,-0.6936408877372742,0.7526006102561951,88,88,88,85,0,3,,0.2798418941838261,86.37937133274076,False,2.890720844268799,11.165268898010254,2.5507513782940805e-05,5,13,False,0.5274756550788879,0.1442769020795822,0.3743751347064972,0.4964782595634461,-87.86050415039062,-56.94857025146485,30.24423217773437,-4.653914451599121,99,626918.7349852618,1175.8614880010714,11.031741942365091,b'NOT_AVAILABLE',74.19069804915698,9.186938696073133,310.292121234378,60.74488012909586,1.6337771448847013e-05,5.781240313514716
505,0.4916280926058139,9426135.0,1.5468789615594118,0.1795018082367226,4.049927693481887,12.629025059746231,5981.742968896128,2MASS J19571263+4557534,5982,164.0,-188.0,4.048,0.273,-0.211,0.18,0.18,-0.28,1.2990000000000002,0.209,-0.28800000000000003,1.785,0.659,-0.622,0.3217,0.5961,-0.177,DSEP,12.615,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.30264,45.96484,11111111111111111,PHO1,KIC0,KIC0,11.488,0.027000000000000003,11.197,0.032,11.147,0.023,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,68.617,60.97,57.682,53.825,51.7,47.723,46.1,44.058,41.865,40.314,39.645,39.22,39.15,39.036,,,,-2147483648,b'3558-1796-1 ',1635378410781933568,2085265549159319040,2052176,2015.0,299.3026754856696,0.2505893845834994,45.964836609894064,0.356157771769317,2.5109586127608625,0.43710259412602376,1.8644117315690416,2.1082977375794463,0.7781313639656542,1.4342054852456028,0.6822124123573303,0.4827011525630951,-0.652195155620575,-0.5631150007247925,0.6850709319114685,-0.7638862729072571,-0.666953980922699,-0.8815221786499023,-0.2844356894493103,0.4435258209705353,78,78,78,70,0,8,,0.6666367226366651,131.97061172404847,False,6.538010597229004,2.2220942974090576,1.8947652279166505e-05,5,14,False,0.3743850886821747,0.2712109088897705,0.3372627794742584,0.5573651194572449,-100.66891479492188,-55.59833908081055,56.18756866455078,14.36355686187744,101,162831.7682102767,49.98806708618617,12.495422216442947,b'NOT_AVAILABLE',80.51023213993223,8.783453103264465,321.5446704206731,64.25106282710765,1.815268062259134e-05,5.744552071994596
133,1.3261642019031732,2422998.0,16.251112650974797,-0.7195802753436538,4.636991310568137,54.72632985057739,5353.530124900907,2MASS J19044617+3744243,5353,163.0,-139.0,4.637,0.035,-0.091,-0.72,0.34,-0.3,0.7040000000000001,0.085,-0.052000000000000005,0.667,0.109,-0.045,3.34,0.5268,-1.002,DSEP,10.63,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.19241,37.74008900000001,11111111111111111,PHO1,KIC0,KIC0,9.382,0.02,9.037,0.023,8.932,0.018000000000000002,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,66.068,63.417,63.342,61.515,60.835,58.288,57.07,55.73,54.184,53.20399999999999,52.774,53.005,53.094,53.639,,,,-2147483648,b'3120-866-1  ',1635378410781933568,2099094519219689216,1424728,2015.0,286.19239654863605,0.11949081526734312,37.740072953944136,0.21955280829738105,1.6889769111598198,0.2972205556661513,0.480905540150105,1.0498191584756709,0.7278432733810442,1.017728899390559,-0.009309549815952778,0.0926101952791214,-0.4627536535263062,-0.09707039594650267,0.8565852046012878,-0.6483200192451477,-0.6256502866744995,-0.7843785285949707,-0.624687135219574,0.5260058641433716,88,88,86,86,2,2,,0.3191903908920485,127.26788247105316,False,3.2512204647064213,8.549798965454103,2.53034449997358e-05,5,14,False,0.4399721920490265,0.24713413417339325,0.5257282257080078,0.5746659636497498,-107.12740325927734,69.60320281982422,-0.08555500209331512,-17.411252975463867,103,1015047.2497571608,715.5004214995519,10.508554416761315,b'NOT_AVAILABLE',68.5564561734878,13.77923772753207,295.9429141073332,59.72943316638633,2.2886554270449102e-05,5.6825710031204535
144,10.819239706002843,12306556.0,2.9323621592906424,0.10378731748346298,4.4598605488099725,17.74547902724929,5967.581067745714,2MASS J19234668+5100458,5967,144.0,-187.0,4.457,0.048,-0.309,0.1,0.18,-0.3,1.087,0.20800000000000002,-0.139,1.02,0.466,-0.096,1.4409999999999998,0.3336,-0.951,DSEP,12.022,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.94452,51.01273,11111111111111111,PHO1,KIC0,KIC0,10.894,0.026,10.625,0.026,10.567,0.022,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,64.661,59.294,57.482,54.4,52.667,49.378,48.182,46.552,44.93899999999999,44.252,44.175,44.299,44.44,45.346,,,,-2147483648,b'3555-83-1   ',1635378410781933568,2130195648719358976,1268644,2015.0,290.94452225724035,0.18843564107973826,51.012678551175355,0.2812961695368999,2.004879344476396,0.3537026727827956,-5.853644438437049,1.3152556968491214,-11.08039875641344,0.8215135544713621,0.5419353246688843,0.6179012060165405,-0.7051160335540771,-0.3439517915248871,0.7496721744537354,-0.7093857526779175,-0.5977985262870789,-0.896952211856842,-0.3456931114196777,0.25576266646385193,104,104,104,96,0,8,,0.5777490530173705,204.8999444348404,False,5.688169479370117,2.9281322956085205,2.6737954613054168e-05,5,16,False,0.22062961757183075,0.16703034937381744,0.020243652164936062,0.1209706962108612,-119.97218322753906,82.99788665771484,20.08963966369629,15.025879859924315,107,289149.98569114984,103.77579118777695,11.87196212597015,b'NOT_AVAILABLE',82.54054671487246,16.00246369539107,314.3690276820511,71.23938069978247,2.6344925206288455e-05,5.668261788079751
512,49.03989978691291,9388752.0,4.085046979437,-0.07925484515184178,4.0256397647691164,16.048235715524882,6126.594517486312,2MASS J18553018+4559088,6126,149.0,-173.0,4.026,0.309,-0.21,-0.08,0.26,-0.3,1.145,0.3,-0.183,1.72,0.733,-0.594,0.3172,0.6641,-0.1797,DSEP,11.645,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.87579,45.985779,11111111111111111,PHO1,KIC0,KIC0,10.583,0.021,10.296,0.018000000000000002,10.273,0.014,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,61.93899999999999,56.81800000000001,54.899,52.082,50.505,47.301,45.924,43.986,41.764,40.139,39.481,38.89,38.781,38.188,,,,-2147483648,b'3540-1708-1 ',1635378410781933568,2107224479994782080,1717574,2015.0,283.87571677715715,0.15312728914473833,45.98566246463482,0.23343602167986616,1.5649810182055333,0.27668712501099363,-13.123974690665438,1.1966011315948186,-16.181714028986367,0.7271771936112964,0.0115539925172925,0.061654731631278985,-0.3761257529258728,0.05123025178909302,0.6494362950325012,-0.4575257301330566,-0.6324730515480042,-0.7644663453102112,-0.2554298341274261,-0.12132441252470015,116,116,116,109,0,7,,0.4463548814863778,188.9744799649541,False,4.440171241760254,4.887880325317383,3.060227754758671e-05,5,16,False,0.28109878301620483,0.2244248241186142,0.16042496263980865,0.09632395207881927,-121.85430145263672,51.57639694213867,19.101486206054688,42.4588623046875,131,404764.4156525279,458.75724898177117,11.506764251179677,b'NOT_AVAILABLE',75.83574123461743,18.479193319903548,296.5951549343938,68.1477880366229,4.925874962488397e-05,5.6561396492278115
385,0.4484056819974913,7815937.0,3.6130523079815577,-0.4800000000000002,4.1777461437858685,12.109152458070396,6180.854327023343,2MASS J19183584+4334099,6181,157.0,-169.0,4.178,0.232,-0.217,-0.48,0.3,-0.3,0.9329999999999999,0.145,-0.10099999999999999,1.3030000000000002,0.5,-0.307,0.5932,0.7265,-0.3313,DSEP,11.615,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.64935,43.56942,11111111111111111,PHO1,KIC0,KIC0,10.565,0.022,10.354,0.018000000000000002,10.293,0.014,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,47.658,44.08,43.084,41.246,40.472,38.75,37.989,37.244,37.0,36.986,37.661,38.516,38.9,41.213,,,,-2147483648,b'3133-162-1  ',1635378410781933568,2102867115413551744,1023539,2015.0,289.6494029954249,0.21962848965622192,43.56955335717539,0.3451989401818556,2.3355788107444844,0.4137049779887519,14.951341809185694,1.6887578460824737,27.584393731160056,1.2020593983304104,0.2904970049858093,0.35638517141342163,-0.4751399457454682,-0.2872777283191681,0.542400062084198,-0.5494698286056519,-0.5302789211273193,-0.8251814842224121,-0.2355760335922241,0.0922730267047882,108,108,108,103,0,5,,0.9185772568268856,545.1143878488795,False,8.958889961242676,1.167164325714111,3.808192923315801e-05,5,16,False,0.4279558956623077,0.2880350649356842,0.10616940259933473,0.09054521471261978,-102.19264221191406,73.08679962158203,17.927736282348633,20.88054656982422,123,410369.10865731107,651.2937284984571,11.49183341143574,b'NOT_AVAILABLE',75.1366215595923,13.771003145068518,304.69816733186457,64.65977404559544,3.0176018572020482e-05,5.645517784434263
